session,run_id,audit_file,platform_id,timestamp_utc,navigator_version,audit_schema_version,protocol_version,memory_digest_hash,m3_preferences_count,memory_status,m3_jaccard_threshold,m3_abstention_margin,vlm_model,vlm_model_digest,vlm_quantization,git_commit,git_dirty,geojson_md5,route_graph_md5,sas_text_version,gpu_driver_version,poi_signatures_loaded,decision_records
E,20260821_105438,data/session_e/day2_20260821/logs/audit_20260821_105438.jsonl,xplorer-b,2026-08-21T07:54:38+00:00,v4.8-review,2.1,E-2026-09,aba2b031774e8479ce8c9d9262c0cb34,8,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_110624,data/session_e/day2_20260821/logs/audit_20260821_110624.jsonl,xplorer-b,2026-08-21T08:06:24+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,2
E,20260821_110814,data/session_e/day2_20260821/logs/audit_20260821_110814.jsonl,xplorer-b,2026-08-21T08:08:14+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_110936,data/session_e/day2_20260821/logs/audit_20260821_110936.jsonl,xplorer-b,2026-08-21T08:09:36+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,2
E,20260821_111058,data/session_e/day2_20260821/logs/audit_20260821_111058.jsonl,xplorer-b,2026-08-21T08:10:58+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_111235,data/session_e/day2_20260821/logs/audit_20260821_111235.jsonl,xplorer-b,2026-08-21T08:12:35+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_111411,data/session_e/day2_20260821/logs/audit_20260821_111411.jsonl,xplorer-b,2026-08-21T08:14:11+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,6
E,20260821_111601,data/session_e/day2_20260821/logs/audit_20260821_111601.jsonl,xplorer-b,2026-08-21T08:16:01+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_111727,data/session_e/day2_20260821/logs/audit_20260821_111727.jsonl,xplorer-b,2026-08-21T08:17:27+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_111905,data/session_e/day2_20260821/logs/audit_20260821_111905.jsonl,xplorer-b,2026-08-21T08:19:05+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112007,data/session_e/day2_20260821/logs/audit_20260821_112007.jsonl,xplorer-b,2026-08-21T08:20:07+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112108,data/session_e/day2_20260821/logs/audit_20260821_112108.jsonl,xplorer-b,2026-08-21T08:21:08+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112225,data/session_e/day2_20260821/logs/audit_20260821_112225.jsonl,xplorer-b,2026-08-21T08:22:25+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112314,data/session_e/day2_20260821/logs/audit_20260821_112314.jsonl,xplorer-b,2026-08-21T08:23:14+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112534,data/session_e/day2_20260821/logs/audit_20260821_112534.jsonl,xplorer-b,2026-08-21T08:25:34+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112657,data/session_e/day2_20260821/logs/audit_20260821_112657.jsonl,xplorer-b,2026-08-21T08:26:57+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112757,data/session_e/day2_20260821/logs/audit_20260821_112757.jsonl,xplorer-b,2026-08-21T08:27:57+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_112926,data/session_e/day2_20260821/logs/audit_20260821_112926.jsonl,xplorer-b,2026-08-21T08:29:26+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113110,data/session_e/day2_20260821/logs/audit_20260821_113110.jsonl,xplorer-b,2026-08-21T08:31:10+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113258,data/session_e/day2_20260821/logs/audit_20260821_113258.jsonl,xplorer-b,2026-08-21T08:32:58+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113407,data/session_e/day2_20260821/logs/audit_20260821_113407.jsonl,xplorer-b,2026-08-21T08:34:07+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113529,data/session_e/day2_20260821/logs/audit_20260821_113529.jsonl,xplorer-b,2026-08-21T08:35:29+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113623,data/session_e/day2_20260821/logs/audit_20260821_113623.jsonl,xplorer-b,2026-08-21T08:36:23+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113656,data/session_e/day2_20260821/logs/audit_20260821_113656.jsonl,xplorer-b,2026-08-21T08:36:56+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113738,data/session_e/day2_20260821/logs/audit_20260821_113738.jsonl,xplorer-b,2026-08-21T08:37:38+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_113819,data/session_e/day2_20260821/logs/audit_20260821_113819.jsonl,xplorer-b,2026-08-21T08:38:19+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,0
E,20260821_115152,data/session_e/day2_20260821/logs/audit_20260821_115152.jsonl,xplorer-c,2026-08-21T08:51:52+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_115254,data/session_e/day2_20260821/logs/audit_20260821_115254.jsonl,xplorer-c,2026-08-21T08:52:54+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_115341,data/session_e/day2_20260821/logs/audit_20260821_115341.jsonl,xplorer-c,2026-08-21T08:53:41+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_115538,data/session_e/day2_20260821/logs/audit_20260821_115538.jsonl,xplorer-c,2026-08-21T08:55:38+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_115711,data/session_e/day2_20260821/logs/audit_20260821_115711.jsonl,xplorer-c,2026-08-21T08:57:11+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_115814,data/session_e/day2_20260821/logs/audit_20260821_115814.jsonl,xplorer-c,2026-08-21T08:58:14+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_115924,data/session_e/day2_20260821/logs/audit_20260821_115924.jsonl,xplorer-c,2026-08-21T08:59:24+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_120124,data/session_e/day2_20260821/logs/audit_20260821_120124.jsonl,xplorer-c,2026-08-21T09:01:24+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_120305,data/session_e/day2_20260821/logs/audit_20260821_120305.jsonl,xplorer-c,2026-08-21T09:03:05+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_120446,data/session_e/day2_20260821/logs/audit_20260821_120446.jsonl,xplorer-c,2026-08-21T09:04:46+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_120634,data/session_e/day2_20260821/logs/audit_20260821_120634.jsonl,xplorer-c,2026-08-21T09:06:34+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_120808,data/session_e/day2_20260821/logs/audit_20260821_120808.jsonl,xplorer-c,2026-08-21T09:08:08+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_120902,data/session_e/day2_20260821/logs/audit_20260821_120902.jsonl,xplorer-c,2026-08-21T09:09:02+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_121016,data/session_e/day2_20260821/logs/audit_20260821_121016.jsonl,xplorer-c,2026-08-21T09:10:16+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_121153,data/session_e/day2_20260821/logs/audit_20260821_121153.jsonl,xplorer-c,2026-08-21T09:11:53+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_121300,data/session_e/day2_20260821/logs/audit_20260821_121300.jsonl,xplorer-c,2026-08-21T09:13:00+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_121432,data/session_e/day2_20260821/logs/audit_20260821_121432.jsonl,xplorer-c,2026-08-21T09:14:32+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_121718,data/session_e/day2_20260821/logs/audit_20260821_121718.jsonl,xplorer-c,2026-08-21T09:17:18+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_121837,data/session_e/day2_20260821/logs/audit_20260821_121837.jsonl,xplorer-c,2026-08-21T09:18:37+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_122052,data/session_e/day2_20260821/logs/audit_20260821_122052.jsonl,xplorer-c,2026-08-21T09:20:52+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_122227,data/session_e/day2_20260821/logs/audit_20260821_122227.jsonl,xplorer-c,2026-08-21T09:22:27+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_122328,data/session_e/day2_20260821/logs/audit_20260821_122328.jsonl,xplorer-c,2026-08-21T09:23:28+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_122430,data/session_e/day2_20260821/logs/audit_20260821_122430.jsonl,xplorer-c,2026-08-21T09:24:30+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_122544,data/session_e/day2_20260821/logs/audit_20260821_122544.jsonl,xplorer-c,2026-08-21T09:25:44+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_122656,data/session_e/day2_20260821/logs/audit_20260821_122656.jsonl,xplorer-c,2026-08-21T09:26:56+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
